index	Name	Description	Attack_Type	BuffID	BuffLv	BuffElv	BuffID_Check	BuffLv_Check	BuffElv_Check	Buff_Icon	Buff_IconIndex	Buff_Name	Buff_Description	EffectType	Require1_Type	Require1_ID	Require1_Value1	Require1_ValueElv1	Require1_Value2	Require1_ValueElv2	Require2_Type	Require2_ID	Require2_Value1	Require2_ValueElv1	Require2_Value2	Require2_ValueElv2	Apply_Probability	Apply_ProbabilityElv	ApplyTime	ApplyTimeElv	MissileType	FxMissile_Target	FxMissileSpeed_Target	Fx_Target	Sound_Target	Fx_Caster	Sound_Caster	AttachmentPoint_Target	AttachmentFx_Target	RequireEquipType	RequireItemKind	RequireAction	RequireStand	EffectEquipType	EffectItemKind	EffectAction	EffectStand	StatusEffect	StatusEffectType	EffectParameter1	EffectParameter2	EffectParameter3	EffectParameter4	EffectParameter5	EffectParameter6	EffectParameter7	EffectParameter8	EffectParameter9	EffectDelayTime	EffectDelayTimeElv	EffectValueType	SaveCheck	Broadcast	Translucency	Target_Dam_Factor	Effect_Start_Delay	BuffGroup_Check	Log	Colouring_C	Colouring_M
59001276	伊普莉特Knock back 擊倒槌		12	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.000000	0	0	0	0	0
59001277	發動效果: 力氣 +100		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2001	59001278	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
59001278	發動: 力氣 100		0	3043	0	1	3043	1	1	10006000	2	力氣	一定時間內，自身的力量將上升。	2	0	0	0	0	0	0	0	0	0	0	0	0	800	0	100	0	0	0	0	9988	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	14	100	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001279	發動效果: 魔力 +100		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2001	59001280	0	1	2	1	1	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
59001280	發動: 魔力 100		0	3044	0	1	3044	1	1	10006000	3	魔法力	一定時間內，自身的魔法將上升。	2	0	0	0	0	0	0	0	0	0	0	0	0	800	0	100	0	0	0	0	9988	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	22	100	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001281	發動效果: 體力 +100		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2001	59001282	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
59001282	發動: 體力 100		0	3045	0	1	3045	1	1	10006000	4	體力	一定時間內，自身的體力將上升。	2	0	0	0	0	0	0	0	0	0	0	0	0	800	0	100	0	0	0	0	9988	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	26	100	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001283	發動效果: 幸運 +100		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2001	59001284	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
59001284	發動: 幸運 100		0	3046	0	1	3046	1	1	10006000	1	幸運	一定時間內，自身的幸運將上升。	2	0	0	0	0	0	0	0	0	0	0	0	0	800	0	100	0	0	0	0	9988	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	18	100	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
21014007	 德古氏的氣息		0	1078	1	0	1078	1	0	10006000	76	德古氏的氣息	利用德古氏的力量，可使用特別的技能，有冷卻時間減少 2%的效果	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	440	20	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001285	德古氏上方 Knock back 往後		60	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.000000	0	0	0	0	0
59001286	德古氏火焰擊倒		12	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.000000	0	0	0	0	0
59001287	地下城怪物緩慢持續解除		0	1799	1	0	1799	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	12	120004	101	0	0	0	0	0	0	0	0	20	0	1	0	1	0	1.000000	0	0	0	0	0
59001288	波動暈眩: 50%機率 0.5秒 暈眩		0	1701	1	0	1701	1	0	10006001	75	暈眩	一定時間內呈現暈眩狀態	2	1	408	1	0	1000	0	0	0	0	0	0	0	5000	0	5	0	0	0	0	0	0	0	0	0	503	0	0	1099511103487	1	0	0	0	1	11	110001	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001289	惡靈盔甲睡眠: 50%機率 2秒 睡眠		0	1702	1	0	1702	1	0	10006001	55	睡眠	一定時間內，陷入睡眠狀態	2	1	409	1	0	1000	0	0	0	0	0	0	0	5000	0	20	0	0	0	0	0	0	0	0	0	15708	0	0	1099511103487	1	0	0	0	1	11	110003	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001290	波動沉默: 有100%機率 1秒 沉默		0	1703	1	0	1703	1	0	10006001	56	沉默	一定時間內，不可使用技能以及魔法	2	1	410	1	0	1000	0	0	0	0	0	0	0	10000	0	10	0	0	0	0	0	0	0	0	0	15712	0	0	1099511103487	1	0	0	0	1	11	110005	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001291	飛翔護甲: 有50%機率 2秒 混亂		0	1700	1	0	1700	1	0	10006001	73	混亂	一定時間內，陷入混亂	2	1	448	1	0	1000	0	0	0	0	0	0	0	5000	0	20	0	0	0	0	0	0	0	0	0	16343	0	0	1099511103487	1	0	0	0	1	11	110007	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001292	思緒混亂: 有50%機率 3秒 混亂		0	1700	1	0	1700	1	0	10006001	73	混亂	一定時間內，陷入混亂	2	1	448	1	0	1000	0	0	0	0	0	0	0	5000	0	30	0	0	0	0	0	0	0	0	0	16343	0	0	1099511103487	1	0	0	0	1	11	110007	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001293	波動暈眩: 有15%機率 1秒 暈眩		0	1701	1	0	1701	1	0	10006001	75	暈眩	一定時間內呈現暈眩狀態	2	1	408	1	0	1000	0	0	0	0	0	0	0	1500	0	10	0	0	0	0	0	0	0	0	0	503	0	0	1099511103487	1	0	0	0	1	11	110001	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001294	赫咪特跳躍弱化: 100機率減少跳躍 80% 2秒		0	2073	1	0	2073	1	0	10006001	6	赫咪特衝擊	一定時間內，對跳躍產生限制	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	111	-80	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4.000000	0	101	0	0	0
59001295	暈眩 100%降低		0	1798	1	0	1798	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	408	1000	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001296	睡眠 100% 降低		0	1797	1	0	1797	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	409	1000	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
19000310	冷卻時間減少2%		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	440	20	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
19000311	冷卻時間減少2%		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	440	20	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
19000312	冷卻時間減少2%		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	15569	0	0	0	1	0	0	0	1	3	440	20	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
19000313	冷卻時間減少2%		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	15570	0	0	0	1	0	0	0	1	3	440	20	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103901	 幻夜馬郎拳 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008001	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103902	 狂歡狂怒 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008003	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103903	 崇高潘塔瑪克 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008004	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103904	 困境 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008005	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103905	 天堂地獄+1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008006	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103906	 百花撩亂 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008007	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103907	 電流爆發 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008008	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103908	 彗星亂雷 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008009	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103909	 幽靈浮士德 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008020	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103910	 妄想症 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008021	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103911	 泰斯拉衝擊 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008022	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103912	 七印 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	1008023	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103913	 泰勒拉提卡 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	2008001	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103914	 麥奇多專長 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	2008002	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103915	 火焰先鋒 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	2008003	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103916	 賽斯堤 拉蒂娜 +1Lv		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	2008006	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103917	熟練拳套[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8000003	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103918	熟練短劍[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8000103	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103919	熟練單手劍[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8000203	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103920	熟練雙手劍[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8000303	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103921	熟練鈍器[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8000503	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103922	熟練槍[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8000603	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103923	熟練弓箭[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8000703	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103924	熟練十字弓[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8000803	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103925	 熟練手槍 III +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	3001203	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103926	熟練雙刀 III +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	3000503	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103927	熟練火精靈[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8000903	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103928	熟練水精靈[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8001003	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103929	熟練風精靈[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8001103	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103930	熟練土精靈[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8001203	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103931	熟練背包[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8001903	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103932	MG 熟練[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8002003	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103933	 熟練螺旋劍[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8002203	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103934	 熟練飛燕劍[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8002303	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103935	 熟練光拳套[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8002403	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103936	 熟練神擊手[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8002503	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103937	 熟練戰擊拐杖[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8002603	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103938	 熟練音樂指揮棒[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8002703	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103939	 熟練盜賊短劍[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8002803	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103940	 熟練神槍劍[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8002903	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
15103941	 熟練禦守珠[上級] +1Lv (每次強化增加 1Lv )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	8003003	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001297	德古氏 2次召喚用確認		0	5074	1	0	5074	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001298	德古氏 2次透明怪物擊殺		1	0	0	0	99	0	0	0	0			1	7	1	59001297	0	1	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	6	-200000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
59001299	時間競賽香格里拉: 有15%機率 3秒 混亂		0	1700	1	0	1700	1	0	10006001	73	混亂	一定時間內，陷入混亂	2	1	448	1	0	1000	0	0	0	0	0	0	0	1500	0	30	0	0	0	0	0	0	0	0	0	16343	0	0	1099511103487	1	0	0	0	1	11	110007	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001300	時間競賽香格里拉: 有15%機率 2秒 暈眩		0	1701	1	0	1701	1	0	10006001	75	暈眩	一定時間內呈現暈眩狀態	2	1	408	1	0	1000	0	0	0	0	0	0	0	1500	0	20	0	0	0	0	0	0	0	0	0	503	0	0	1099511103487	1	0	0	0	1	11	110001	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001301	時間競賽香格里拉: 有15%機率 4秒 沉默		0	1703	1	0	1703	1	0	10006001	56	沉默	一定時間內，不可使用技能以及魔法	2	1	410	1	0	1000	0	0	0	0	0	0	0	1500	0	40	0	0	0	0	0	0	0	0	0	15712	0	0	1099511103487	1	0	0	0	1	11	110005	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001302	時間競賽香格里拉: 有15%機率 出血		0	102	2	0	102	1	0	10006001	70	刺傷	一定時間內，因出血而受到傷害	2	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	41	0	0	0	0	2033	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	8	40008	300	0	300	0	0	0	0	0	0	10	0	0	0	1	0	1.000000	10	0	0	0	0
59001303	雪人 確認用		0	5078	1	0	5078	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
59001304	雪人傷害力		1	0	0	0	99	0	0	0	0			1	7	1	59001303	0	1	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	8	40001	5	0	10	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
59001305	將非天空班的人送到艾利亞斯		0	0	0	0	0	0	0	0	0			1	7	2	44000031	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	1005	1230051	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
59001306	將非兔子班的人送到艾利亞斯		0	0	0	0	0	0	0	0	0			1	7	2	44000032	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	1005	1230051	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
59001307	雪人擊殺		0	5079	2	0	5079	1	0	0	0			2	7	1	59001303	0	1	0	0	0	0	0	0	0	10000	0	18005	0	0	0	0	0	0	0	0	0	503	0	0	0	1	0	0	0	1	3	6	-200000	0	0	0	0	0	0	0	0	18000	0	1	0	1	0	1.000000	0	0	0	0	0
100311	鬼怪(對象防禦力減少)		0	1926	1	0	1926	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	148	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
